,Altitude,Latitude,Longitude,Year,Declination,Inclination,Horizontal_intensity,Total_intensity,North_component,East_component,Vertical_component,DeclinationSV,InclinationSV,HorizontalSV,TotalSV,NorthSV,EastSV,VerticalSV,B(T)
19,480.0,-80.00000089820585,-180.0,2008.0,127.8888923404587,-79.41872198665251,8918.384256806652,48567.10044198928,-5477.067056340921,7038.417024615814,-47741.23655279803,6.815449789365093,16.709728176476823,-1.8023340720997498,-46.12674478254731,3.471331495804662,24.00556722911749,50.00505537797013,4.8567100441989284e-05
20,100.0,-80.00000095073537,-160.0,2008.0,106.83285445611318,-77.32278910306252,12548.832155523081,57180.97429775637,-3633.899525020242,12011.159923568901,-55787.01133035524,5.615294130830228,21.136467838214188,-2.159970317945186,-64.55868973260961,13.271633983593057,26.201493789061747,70.85621218091114,5.7180974297756376e-05
21,120.0,-80.00000094781802,-160.0,2008.0,106.69727361192211,-77.34441410439574,12402.687130028931,56610.02801613798,-3563.4773342651697,11879.742309223871,-55234.668677765614,5.582459128947287,20.737010715406022,-2.1456858885672685,-63.838060285914736,13.111792826186269,25.68405114390041,70.01557128336242,5.661002801613798e-05
22,140.0,-80.00000094491841,-160.0,2008.0,106.56221444334213,-77.36600377034209,12258.730980586492,56047.02060872294,-3494.428599969906,11750.125702055422,-54689.96282555166,5.550113627123263,20.345319467828848,-2.1314801674138053,-63.1281094538814,12.954719843787945,25.177401132712234,69.18805114262506,5.604702060872294e-05
23,160.0,-80.00000094203654,-160.0,2008.0,106.4276689615758,-77.38755587236557,12116.924780189289,55491.80862001358,-3426.723162421371,11622.281811111367,-54152.755772827004,5.518249924045939,19.961231975213618,-2.117353313425138,-62.4286364430568,12.800350972670968,24.681291200695128,68.37339853572055,5.549180862001359e-05
24,180.0,-80.00000093917214,-160.0,2008.0,106.29362945828778,-77.40906825442637,11977.230386582789,54944.25179661974,-3360.331630112094,11496.182804259435,-53622.912619113384,5.486860482308471,19.584589593491422,-2.103305452784938,-61.739445104727956,12.648623978386095,24.19547537352602,67.57136599720094,5.494425179661974e-05
25,200.0,-80.00000093632514,-160.0,2008.0,106.16008849515238,-77.43053883135646,11839.610424755343,54404.213002368895,-3295.2253567180737,11371.801302274747,-53100.30148122654,5.455937924176859,19.2152370888105,-2.0893366804781968,-61.06034380694918,12.499478395449092,23.719714070725466,66.78171167187053,5.44042130023689e-05
26,220.0,-80.00000093349536,-160.0,2008.0,106.02703889379886,-77.45196558725641,11704.028269863353,53871.55813601157,-3231.3764188911664,11249.110372878144,-52584.793412734005,5.42547502746919,18.853022571893902,-2.075447061782029,-60.39114531060742,12.352855469215584,23.25377392460468,66.00419917152261,5.387155813601157e-05
27,240.0,-80.00000093068266,-160.0,2008.0,105.89447372614131,-77.47334657391418,11570.448030578174,53346.15605143139,-3168.7575948330023,11128.083524735897,-52076.26232589432,5.395464721544868,18.497797432821326,-2.0616366336921645,-59.7316666493816,12.208698099860982,22.79742760462843,65.23859743557996,5.3346156051431394e-05
28,260.0,-80.00000092788684,-160.0,2008.0,105.76238630507575,-77.49467990924639,11438.834532842657,52827.87848027517,-3107.3423436178477,11008.69470143092,-51574.58491599294,5.365900083401113,18.149416276310873,-2.047905406288065,-59.08172901346697,12.066950788383531,22.35045364703039,64.48468059553998,5.282787848027517e-05
